Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
21,semiregular,3,497,208,214,0.7049645390070922,0.69901547116737,1.2951,0.7019774011299436
22,regular,1,830,16,211,0.9810874704491725,0.7973102785782901,0.8996,0.8797032326444091
22,irregular,1,129,400,402,0.2438563327032136,0.24293785310734464,2.1498,0.24339622641509434
22,semiregular,1,559,187,189,0.7493297587131368,0.7473262032085561,1.0640,0.7483266398929049
22,regular,2,900,14,74,0.9846827133479212,0.9240246406570842,0.9704,0.9533898305084747
22,irregular,2,188,663,666,0.2209165687426557,0.22014051522248243,3.4575,0.22052785923753668
22,semiregular,2,648,181,183,0.781664656212304,0.779783393501805,1.1821,0.780722891566265
22,regular,3,850,20,167,0.9770114942528736,0.8357915437561455,0.9249,0.9009009009009009
22,irregular,3,215,464,466,0.3166421207658321,0.315712187958884,2.7571,0.3161764705882353
22,semiregular,3,665,141,145,0.825062034739454,0.8209876543209876,1.1522,0.823019801980198
23,regular,1,767,28,433,0.9647798742138365,0.6391666666666667,0.7988,0.768922305764411
23,irregular,1,113,746,748,0.13154831199068684,0.13124274099883856,3.2368,0.1313953488372093
23,semiregular,1,657,192,195,0.773851590106007,0.7711267605633803,1.0204,0.7724867724867726
23,regular,2,544,30,874,0.9477351916376306,0.383638928067701,0.5806,0.5461847389558233
23,irregular,2,172,997,999,0.14713430282292558,0.14688300597779674,4.4023,0.14700854700854704
23,semiregular,2,556,114,442,0.8298507462686567,0.5571142284569138,0.8048,0.6666666666666666
23,regular,3,990,155,161,0.8646288209606987,0.8601216333622936,1.1522,0.8623693379790941
23,irregular,3,255,1227,1230,0.1720647773279352,0.1717171717171717,5.5827,0.17189079878665317
23,semiregular,3,791,134,137,0.8551351351351352,0.8523706896551724,1.1114,0.8537506745817594
24,regular,1,786,4,579,0.9949367088607595,0.5758241758241758,0.7349,0.7294663573085847
24,irregular,1,105,564,566,0.15695067264573992,0.15648286140089418,2.7166,0.15671641791044777
